LON(deg)  LAT(deg)      Z     DV    VEL
 47.0000   10.0000 -25.00   3.00   6.69
 38.0000    9.5000 -25.00  -3.00   6.31
 38.5000    9.5000 -25.00   3.00   6.69
 39.0000    9.5000 -25.00  -3.00   6.31
 39.5000    9.5000 -25.00   3.00   6.69
 40.0000    9.5000 -25.00  -3.00   6.31
 40.5000    9.5000 -25.00   3.00   6.69
 41.0000    9.5000 -25.00  -3.00   6.31
 41.5000    9.5000 -25.00   3.00   6.69
 42.0000    9.5000 -25.00  -3.00   6.31
 42.5000    9.5000 -25.00   3.00   6.69
 43.0000    9.5000 -25.00  -3.00   6.31
 43.5000    9.5000 -25.00   3.00   6.69
 44.0000    9.5000 -25.00  -3.00   6.31
 44.5000    9.5000 -25.00   3.00   6.69
 45.0000    9.5000 -25.00  -3.00   6.31
 45.5000    9.5000 -25.00   3.00   6.69
 46.0000    9.5000 -25.00  -3.00   6.31
 46.5000    9.5000 -25.00   3.00   6.69
 47.0000    9.5000 -25.00  -3.00   6.31
 38.0000    9.0000 -25.00   3.00   6.69
 38.5000    9.0000 -25.00  -3.00   6.31
 39.0000    9.0000 -25.00   3.00   6.69
 39.5000    9.0000 -25.00  -3.00   6.31
 40.0000    9.0000 -25.00   3.00   6.69
 40.5000    9.0000 -25.00  -3.00   6.31
 41.0000    9.0000 -25.00   3.00   6.69
 41.5000    9.0000 -25.00  -3.00   6.31
 42.0000    9.0000 -25.00   3.00   6.69
 42.5000    9.0000 -25.00  -3.00   6.31
 43.0000    9.0000 -25.00   3.00   6.69
 43.5000    9.0000 -25.00  -3.00   6.31
 44.0000    9.0000 -25.00   3.00   6.69
 44.5000    9.0000 -25.00  -3.00   6.31
 45.0000    9.0000 -25.00   3.00   6.69
 45.5000    9.0000 -25.00  -3.00   6.31
 46.0000    9.0000 -25.00   3.00   6.69
 46.5000    9.0000 -25.00  -3.00   6.31
 47.0000    9.0000 -25.00   3.00   6.69
 38.0000    8.5000 -25.00  -3.00   6.31
 38.5000    8.5000 -25.00   3.00   6.69
 39.0000    8.5000 -25.00  -3.00   6.31
 39.5000    8.5000 -25.00   3.00   6.69
 40.0000    8.5000 -25.00  -3.00   6.31
 40.5000    8.5000 -25.00   3.00   6.69
 41.0000    8.5000 -25.00  -3.00   6.31
 41.5000    8.5000 -25.00   3.00   6.69
 42.0000    8.5000 -25.00  -3.00   6.31
 42.5000    8.5000 -25.00   3.00   6.69
 43.0000    8.5000 -25.00  -3.00   6.31
 43.5000    8.5000 -25.00   3.00   6.69
 44.0000    8.5000 -25.00  -3.00   6.31
 44.5000    8.5000 -25.00   3.00   6.69
 45.0000    8.5000 -25.00  -3.00   6.31
 45.5000    8.5000 -25.00   3.00   6.69
 46.0000    8.5000 -25.00  -3.00   6.31
 46.5000    8.5000 -25.00   3.00   6.69
 47.0000    8.5000 -25.00  -3.00   6.31
 38.0000    8.0000 -25.00   3.00   6.69
 38.5000    8.0000 -25.00  -3.00   6.31
 39.0000    8.0000 -25.00   3.00   6.69
 39.5000    8.0000 -25.00  -3.00   6.31
 40.0000    8.0000 -25.00   3.00   6.69
 40.5000    8.0000 -25.00  -3.00   6.31
 41.0000    8.0000 -25.00   3.00   6.69
 41.5000    8.0000 -25.00  -3.00   6.31
 42.0000    8.0000 -25.00   3.00   6.69
 42.5000    8.0000 -25.00  -3.00   6.31
 43.0000    8.0000 -25.00   3.00   6.69
 43.5000    8.0000 -25.00  -3.00   6.31
 44.0000    8.0000 -25.00   3.00   6.69
 44.5000    8.0000 -25.00  -3.00   6.31
 45.0000    8.0000 -25.00   3.00   6.69
 45.5000    8.0000 -25.00  -3.00   6.31
 46.0000    8.0000 -25.00   3.00   6.69
 46.5000    8.0000 -25.00  -3.00   6.31
 47.0000    8.0000 -25.00   3.00   6.69
 38.0000    7.5000 -25.00  -3.00   6.31
 38.5000    7.5000 -25.00   3.00   6.69
 39.0000    7.5000 -25.00  -3.00   6.31
 39.5000    7.5000 -25.00   3.00   6.69
 40.0000    7.5000 -25.00  -3.00   6.31
 40.5000    7.5000 -25.00   3.00   6.69
 41.0000    7.5000 -25.00  -3.00   6.31
 41.5000    7.5000 -25.00   3.00   6.69
 42.0000    7.5000 -25.00  -3.00   6.31
 42.5000    7.5000 -25.00   3.00   6.69
 43.0000    7.5000 -25.00  -3.00   6.31
 43.5000    7.5000 -25.00   3.00   6.69
 44.0000    7.5000 -25.00  -3.00   6.31
 44.5000    7.5000 -25.00   3.00   6.69
 45.0000    7.5000 -25.00  -3.00   6.31
 45.5000    7.5000 -25.00   3.00   6.69
 46.0000    7.5000 -25.00  -3.00   6.31
 46.5000    7.5000 -25.00   3.00   6.69
 47.0000    7.5000 -25.00  -3.00   6.31
 38.0000    7.0000 -25.00   3.00   6.69
 38.5000    7.0000 -25.00  -3.00   6.31
 39.0000    7.0000 -25.00   3.00   6.69
 39.5000    7.0000 -25.00  -3.00   6.31
 40.0000    7.0000 -25.00   3.00   6.69
 40.5000    7.0000 -25.00  -3.00   6.31
 41.0000    7.0000 -25.00   3.00   6.69
 41.5000    7.0000 -25.00  -3.00   6.31
 42.0000    7.0000 -25.00   3.00   6.69
 42.5000    7.0000 -25.00  -3.00   6.31
 43.0000    7.0000 -25.00   3.00   6.69
 43.5000    7.0000 -25.00  -3.00   6.31
 44.0000    7.0000 -25.00   3.00   6.69
 44.5000    7.0000 -25.00  -3.00   6.31
 45.0000    7.0000 -25.00   3.00   6.69
 45.5000    7.0000 -25.00  -3.00   6.31
 46.0000    7.0000 -25.00   3.00   6.69
 46.5000    7.0000 -25.00  -3.00   6.31
 47.0000    7.0000 -25.00   3.00   6.69
 38.0000   17.0000 -30.00  -3.00   6.31
 38.5000   17.0000 -30.00   3.00   6.69
 39.0000   17.0000 -30.00  -3.00   6.31
 39.5000   17.0000 -30.00   3.00   6.69
 40.0000   17.0000 -30.00  -3.00   6.31
 40.5000   17.0000 -30.00   3.00   6.69
 41.0000   17.0000 -30.00  -3.00   6.31
 41.5000   17.0000 -30.00   3.00   6.69
 42.0000   17.0000 -30.00  -3.00   6.31
 42.5000   17.0000 -30.00   3.00   6.69
 43.0000   17.0000 -30.00  -3.00   6.31
 43.5000   17.0000 -30.00   3.00   6.69
 44.0000   17.0000 -30.00  -3.00   6.31
 44.5000   17.0000 -30.00   3.00   6.69
 45.0000   17.0000 -30.00  -3.00   6.31
 45.5000   17.0000 -30.00   3.00   6.69
 46.0000   17.0000 -30.00  -3.00   6.31
 46.5000   17.0000 -30.00   3.00   6.69
 47.0000   17.0000 -30.00  -3.00   6.31
 38.0000   16.5000 -30.00   3.00   6.69
 38.5000   16.5000 -30.00  -3.00   6.31
 39.0000   16.5000 -30.00   3.00   6.69
 39.5000   16.5000 -30.00  -3.00   6.31
 40.0000   16.5000 -30.00   3.00   6.69
 40.5000   16.5000 -30.00  -3.00   6.31
 41.0000   16.5000 -30.00   3.00   6.69
 41.5000   16.5000 -30.00  -3.00   6.31
 42.0000   16.5000 -30.00   3.00   6.69
 42.5000   16.5000 -30.00  -3.00   6.31
 43.0000   16.5000 -30.00   3.00   6.69
 43.5000   16.5000 -30.00  -3.00   6.31
 44.0000   16.5000 -30.00   3.00   6.69
 44.5000   16.5000 -30.00  -3.00   6.31
 45.0000   16.5000 -30.00   3.00   6.69
 45.5000   16.5000 -30.00  -3.00   6.31
 46.0000   16.5000 -30.00   3.00   6.69
 46.5000   16.5000 -30.00  -3.00   6.31
 47.0000   16.5000 -30.00   3.00   6.69
 38.0000   16.0000 -30.00  -3.00   6.31
 38.5000   16.0000 -30.00   3.00   6.69
 39.0000   16.0000 -30.00  -3.00   6.31
 39.5000   16.0000 -30.00   3.00   6.69
 40.0000   16.0000 -30.00  -3.00   6.31
 40.5000   16.0000 -30.00   3.00   6.69
 41.0000   16.0000 -30.00  -3.00   6.31
 41.5000   16.0000 -30.00   3.00   6.69
 42.0000   16.0000 -30.00  -3.00   6.31
 42.5000   16.0000 -30.00   3.00   6.69
 43.0000   16.0000 -30.00  -3.00   6.31
 43.5000   16.0000 -30.00   3.00   6.69
 44.0000   16.0000 -30.00  -3.00   6.31
 44.5000   16.0000 -30.00   3.00   6.69
 45.0000   16.0000 -30.00  -3.00   6.31
 45.5000   16.0000 -30.00   3.00   6.69
 46.0000   16.0000 -30.00  -3.00   6.31
 46.5000   16.0000 -30.00   3.00   6.69
 47.0000   16.0000 -30.00  -3.00   6.31
 38.0000   15.5000 -30.00   3.00   6.69
 38.5000   15.5000 -30.00  -3.00   6.31
 39.0000   15.5000 -30.00   3.00   6.69
 39.5000   15.5000 -30.00  -3.00   6.31
 40.0000   15.5000 -30.00   3.00   6.69
 40.5000   15.5000 -30.00  -3.00   6.31
 41.0000   15.5000 -30.00   3.00   6.69
 41.5000   15.5000 -30.00  -3.00   6.31
 42.0000   15.5000 -30.00   3.00   6.69
 42.5000   15.5000 -30.00  -3.00   6.31
 43.0000   15.5000 -30.00   3.00   6.69
 43.5000   15.5000 -30.00  -3.00   6.31
 44.0000   15.5000 -30.00   3.00   6.69
 44.5000   15.5000 -30.00  -3.00   6.31
 45.0000   15.5000 -30.00   3.00   6.69
 45.5000   15.5000 -30.00  -3.00   6.31
 46.0000   15.5000 -30.00   3.00   6.69
 46.5000   15.5000 -30.00  -3.00   6.31
 47.0000   15.5000 -30.00   3.00   6.69
 38.0000   15.0000 -30.00  -3.00   6.31
 38.5000   15.0000 -30.00   3.00   6.69
 39.0000   15.0000 -30.00  -3.00   6.31
 39.5000   15.0000 -30.00   3.00   6.69
 40.0000   15.0000 -30.00  -3.00   6.31
 40.5000   15.0000 -30.00   3.00   6.69
 41.0000   15.0000 -30.00  -3.00   6.31
 41.5000   15.0000 -30.00   3.00   6.69
 42.0000   15.0000 -30.00  -3.00   6.31
 42.5000   15.0000 -30.00   3.00   6.69
 43.0000   15.0000 -30.00  -3.00   6.31
 43.5000   15.0000 -30.00   3.00   6.69
 44.0000   15.0000 -30.00  -3.00   6.31
 44.5000   15.0000 -30.00   3.00   6.69
 45.0000   15.0000 -30.00  -3.00   6.31
 45.5000   15.0000 -30.00   3.00   6.69
 46.0000   15.0000 -30.00  -3.00   6.31
 46.5000   15.0000 -30.00   3.00   6.69
 47.0000   15.0000 -30.00  -3.00   6.31
 38.0000   14.5000 -30.00   3.00   6.69
 38.5000   14.5000 -30.00  -3.00   6.31
 39.0000   14.5000 -30.00   3.00   6.69
 39.5000   14.5000 -30.00  -3.00   6.31
 40.0000   14.5000 -30.00   3.00   6.69
 40.5000   14.5000 -30.00  -3.00   6.31
 41.0000   14.5000 -30.00   3.00   6.69
 41.5000   14.5000 -30.00  -3.00   6.31
 42.0000   14.5000 -30.00   3.00   6.69
 42.5000   14.5000 -30.00  -3.00   6.31
 43.0000   14.5000 -30.00   3.00   6.69
 43.5000   14.5000 -30.00  -3.00   6.31
 44.0000   14.5000 -30.00   3.00   6.69
 44.5000   14.5000 -30.00  -3.00   6.31
 45.0000   14.5000 -30.00   3.00   6.69
 45.5000   14.5000 -30.00  -3.00   6.31
 46.0000   14.5000 -30.00   3.00   6.69
 46.5000   14.5000 -30.00  -3.00   6.31
 47.0000   14.5000 -30.00   3.00   6.69
 38.0000   14.0000 -30.00  -3.00   6.31
 38.5000   14.0000 -30.00   3.00   6.69
 39.0000   14.0000 -30.00  -3.00   6.31
 39.5000   14.0000 -30.00   3.00   6.69
 40.0000   14.0000 -30.00  -3.00   6.31
 40.5000   14.0000 -30.00   3.00   6.69
 41.0000   14.0000 -30.00  -3.00   6.31
 41.5000   14.0000 -30.00   3.00   6.69
 42.0000   14.0000 -30.00  -3.00   6.31
 42.5000   14.0000 -30.00   3.00   6.69
 43.0000   14.0000 -30.00  -3.00   6.31
 43.5000   14.0000 -30.00   3.00   6.69
 44.0000   14.0000 -30.00  -3.00   6.31
 44.5000   14.0000 -30.00   3.00   6.69
 45.0000   14.0000 -30.00  -3.00   6.31
 45.5000   14.0000 -30.00   3.00   6.69
 46.0000   14.0000 -30.00  -3.00   6.31
 46.5000   14.0000 -30.00   3.00   6.69
 47.0000   14.0000 -30.00  -3.00   6.31
 38.0000   13.5000 -30.00   3.00   6.69
 38.5000   13.5000 -30.00  -3.00   6.31
 39.0000   13.5000 -30.00   3.00   6.69
 39.5000   13.5000 -30.00  -3.00   6.31
 40.0000   13.5000 -30.00   3.00   6.69
 40.5000   13.5000 -30.00  -3.00   6.31
 41.0000   13.5000 -30.00   3.00   6.69
 41.5000   13.5000 -30.00  -3.00   6.31
 42.0000   13.5000 -30.00   3.00   6.69
 42.5000   13.5000 -30.00  -3.00   6.31
 43.0000   13.5000 -30.00   3.00   6.69
 43.5000   13.5000 -30.00  -3.00   6.31
 44.0000   13.5000 -30.00   3.00   6.69
 44.5000   13.5000 -30.00  -3.00   6.31
 45.0000   13.5000 -30.00   3.00   6.69
 45.5000   13.5000 -30.00  -3.00   6.31
 46.0000   13.5000 -30.00   3.00   6.69
 46.5000   13.5000 -30.00  -3.00   6.31
 47.0000   13.5000 -30.00   3.00   6.69
 38.0000   13.0000 -30.00  -3.00   6.31
 38.5000   13.0000 -30.00   3.00   6.69
 39.0000   13.0000 -30.00  -3.00   6.31
 39.5000   13.0000 -30.00   3.00   6.69
 40.0000   13.0000 -30.00  -3.00   6.31
 40.5000   13.0000 -30.00   3.00   6.69
 41.0000   13.0000 -30.00  -3.00   6.31
 41.5000   13.0000 -30.00   3.00   6.69
 42.0000   13.0000 -30.00  -3.00   6.31
 42.5000   13.0000 -30.00   3.00   6.69
 43.0000   13.0000 -30.00  -3.00   6.31
 43.5000   13.0000 -30.00   3.00   6.69
 44.0000   13.0000 -30.00  -3.00   6.31
 44.5000   13.0000 -30.00   3.00   6.69
 45.0000   13.0000 -30.00  -3.00   6.31
 45.5000   13.0000 -30.00   3.00   6.69
 46.0000   13.0000 -30.00  -3.00   6.31
 46.5000   13.0000 -30.00   3.00   6.69
 47.0000   13.0000 -30.00  -3.00   6.31
 38.0000   12.5000 -30.00   3.00   6.69
 38.5000   12.5000 -30.00  -3.00   6.31
 39.0000   12.5000 -30.00   3.00   6.69
 39.5000   12.5000 -30.00  -3.00   6.31
 40.0000   12.5000 -30.00   3.00   6.69
 40.5000   12.5000 -30.00  -3.00   6.31
 41.0000   12.5000 -30.00   3.00   6.69
 41.5000   12.5000 -30.00  -3.00   6.31
 42.0000   12.5000 -30.00   3.00   6.69
 42.5000   12.5000 -30.00  -3.00   6.31
 43.0000   12.5000 -30.00   3.00   6.69
 43.5000   12.5000 -30.00  -3.00   6.31
 44.0000   12.5000 -30.00   3.00   6.69
 44.5000   12.5000 -30.00  -3.00   6.31
 45.0000   12.5000 -30.00   3.00   6.69
 45.5000   12.5000 -30.00  -3.00   6.31
 46.0000   12.5000 -30.00   3.00   6.69
 46.5000   12.5000 -30.00  -3.00   6.31
 47.0000   12.5000 -30.00   3.00   6.69
 38.0000   12.0000 -30.00  -3.00   6.31
 38.5000   12.0000 -30.00   3.00   6.69
 39.0000   12.0000 -30.00  -3.00   6.31
 39.5000   12.0000 -30.00   3.00   6.69
 40.0000   12.0000 -30.00  -3.00   6.31
 40.5000   12.0000 -30.00   3.00   6.69
 41.0000   12.0000 -30.00  -3.00   6.31
 41.5000   12.0000 -30.00   3.00   6.69
 42.0000   12.0000 -30.00  -3.00   6.31
 42.5000   12.0000 -30.00   3.00   6.69
 43.0000   12.0000 -30.00  -3.00   6.31
 43.5000   12.0000 -30.00   3.00   6.69
 44.0000   12.0000 -30.00  -3.00   6.31
 44.5000   12.0000 -30.00   3.00   6.69
 45.0000   12.0000 -30.00  -3.00   6.31
 45.5000   12.0000 -30.00   3.00   6.69
 46.0000   12.0000 -30.00  -3.00   6.31
 46.5000   12.0000 -30.00   3.00   6.69
 47.0000   12.0000 -30.00  -3.00   6.31
 38.0000   11.5000 -30.00   3.00   6.69
 38.5000   11.5000 -30.00  -3.00   6.31
 39.0000   11.5000 -30.00   3.00   6.69
 39.5000   11.5000 -30.00  -3.00   6.31
 40.0000   11.5000 -30.00   3.00   6.69
 40.5000   11.5000 -30.00  -3.00   6.31
 41.0000   11.5000 -30.00   3.00   6.69
 41.5000   11.5000 -30.00  -3.00   6.31
 42.0000   11.5000 -30.00   3.00   6.69
 42.5000   11.5000 -30.00  -3.00   6.31
 43.0000   11.5000 -30.00   3.00   6.69
 43.5000   11.5000 -30.00  -3.00   6.31
 44.0000   11.5000 -30.00   3.00   6.69
 44.5000   11.5000 -30.00  -3.00   6.31
 45.0000   11.5000 -30.00   3.00   6.69
 45.5000   11.5000 -30.00  -3.00   6.31
 46.0000   11.5000 -30.00   3.00   6.69
 46.5000   11.5000 -30.00  -3.00   6.31
 47.0000   11.5000 -30.00   3.00   6.69
 38.0000   11.0000 -30.00  -3.00   6.31
 38.5000   11.0000 -30.00   3.00   6.69
 39.0000   11.0000 -30.00  -3.00   6.31
 39.5000   11.0000 -30.00   3.00   6.69
 40.0000   11.0000 -30.00  -3.00   6.31
 40.5000   11.0000 -30.00   3.00   6.69
 41.0000   11.0000 -30.00  -3.00   6.31
 41.5000   11.0000 -30.00   3.00   6.69
 42.0000   11.0000 -30.00  -3.00   6.31
 42.5000   11.0000 -30.00   3.00   6.69
 43.0000   11.0000 -30.00  -3.00   6.31
 43.5000   11.0000 -30.00   3.00   6.69
 44.0000   11.0000 -30.00  -3.00   6.31
 44.5000   11.0000 -30.00   3.00   6.69
 45.0000   11.0000 -30.00  -3.00   6.31
 45.5000   11.0000 -30.00   3.00   6.69
 46.0000   11.0000 -30.00  -3.00   6.31
 46.5000   11.0000 -30.00   3.00   6.69
 47.0000   11.0000 -30.00  -3.00   6.31
 38.0000   10.5000 -30.00   3.00   6.69
 38.5000   10.5000 -30.00  -3.00   6.31
 39.0000   10.5000 -30.00   3.00   6.69
 39.5000   10.5000 -30.00  -3.00   6.31
 40.0000   10.5000 -30.00   3.00   6.69
 40.5000   10.5000 -30.00  -3.00   6.31
 41.0000   10.5000 -30.00   3.00   6.69
 41.5000   10.5000 -30.00  -3.00   6.31
 42.0000   10.5000 -30.00   3.00   6.69
 42.5000   10.5000 -30.00  -3.00   6.31
 43.0000   10.5000 -30.00   3.00   6.69
 43.5000   10.5000 -30.00  -3.00   6.31
 44.0000   10.5000 -30.00   3.00   6.69
 44.5000   10.5000 -30.00  -3.00   6.31
 45.0000   10.5000 -30.00   3.00   6.69
 45.5000   10.5000 -30.00  -3.00   6.31
 46.0000   10.5000 -30.00   3.00   6.69
 46.5000   10.5000 -30.00  -3.00   6.31
 47.0000   10.5000 -30.00   3.00   6.69
 38.0000   10.0000 -30.00  -3.00   6.31
 38.5000   10.0000 -30.00   3.00   6.69
 39.0000   10.0000 -30.00  -3.00   6.31
 39.5000   10.0000 -30.00   3.00   6.69
 40.0000   10.0000 -30.00  -3.00   6.31
 40.5000   10.0000 -30.00   3.00   6.69
 41.0000   10.0000 -30.00  -3.00   6.31
 41.5000   10.0000 -30.00   3.00   6.69
 42.0000   10.0000 -30.00  -3.00   6.31
 42.5000   10.0000 -30.00   3.00   6.69
 43.0000   10.0000 -30.00  -3.00   6.31
 43.5000   10.0000 -30.00   3.00   6.69
 44.0000   10.0000 -30.00  -3.00   6.31
 44.5000   10.0000 -30.00   3.00   6.69
 45.0000   10.0000 -30.00  -3.00   6.31
 45.5000   10.0000 -30.00   3.00   6.69
 46.0000   10.0000 -30.00  -3.00   6.31
 46.5000   10.0000 -30.00   3.00   6.69
 47.0000   10.0000 -30.00  -3.00   6.31
 38.0000    9.5000 -30.00   3.00   6.69
 38.5000    9.5000 -30.00  -3.00   6.31
 39.0000    9.5000 -30.00   3.00   6.69
 39.5000    9.5000 -30.00  -3.00   6.31
 40.0000    9.5000 -30.00   3.00   6.69
 40.5000    9.5000 -30.00  -3.00   6.31
 41.0000    9.5000 -30.00   3.00   6.69
 41.5000    9.5000 -30.00  -3.00   6.31
 42.0000    9.5000 -30.00   3.00   6.69
 42.5000    9.5000 -30.00  -3.00   6.31
 43.0000    9.5000 -30.00   3.00   6.69
 43.5000    9.5000 -30.00  -3.00   6.31
 44.0000    9.5000 -30.00   3.00   6.69
 44.5000    9.5000 -30.00  -3.00   6.31
 45.0000    9.5000 -30.00   3.00   6.69
 45.5000    9.5000 -30.00  -3.00   6.31
 46.0000    9.5000 -30.00   3.00   6.69
 46.5000    9.5000 -30.00  -3.00   6.31
 47.0000    9.5000 -30.00   3.00   6.69
 38.0000    9.0000 -30.00  -3.00   6.31
 38.5000    9.0000 -30.00   3.00   6.69
 39.0000    9.0000 -30.00  -3.00   6.31
 39.5000    9.0000 -30.00   3.00   6.69
 40.0000    9.0000 -30.00  -3.00   6.31
 40.5000    9.0000 -30.00   3.00   6.69
 41.0000    9.0000 -30.00  -3.00   6.31
 41.5000    9.0000 -30.00   3.00   6.69
 42.0000    9.0000 -30.00  -3.00   6.31
 42.5000    9.0000 -30.00   3.00   6.69
 43.0000    9.0000 -30.00  -3.00   6.31
 43.5000    9.0000 -30.00   3.00   6.69
 44.0000    9.0000 -30.00  -3.00   6.31
 44.5000    9.0000 -30.00   3.00   6.69
 45.0000    9.0000 -30.00  -3.00   6.31
 45.5000    9.0000 -30.00   3.00   6.69
 46.0000    9.0000 -30.00  -3.00   6.31
 46.5000    9.0000 -30.00   3.00   6.69
 47.0000    9.0000 -30.00  -3.00   6.31
 38.0000    8.5000 -30.00   3.00   6.69
 38.5000    8.5000 -30.00  -3.00   6.31
 39.0000    8.5000 -30.00   3.00   6.69
 39.5000    8.5000 -30.00  -3.00   6.31
 40.0000    8.5000 -30.00   3.00   6.69
 40.5000    8.5000 -30.00  -3.00   6.31
 41.0000    8.5000 -30.00   3.00   6.69
 41.5000    8.5000 -30.00  -3.00   6.31
 42.0000    8.5000 -30.00   3.00   6.69
 42.5000    8.5000 -30.00  -3.00   6.31
 43.0000    8.5000 -30.00   3.00   6.69
 43.5000    8.5000 -30.00  -3.00   6.31
 44.0000    8.5000 -30.00   3.00   6.69
 44.5000    8.5000 -30.00  -3.00   6.31
 45.0000    8.5000 -30.00   3.00   6.69
 45.5000    8.5000 -30.00  -3.00   6.31
 46.0000    8.5000 -30.00   3.00   6.69
 46.5000    8.5000 -30.00  -3.00   6.31
 47.0000    8.5000 -30.00   3.00   6.69
 38.0000    8.0000 -30.00  -3.00   6.31
 38.5000    8.0000 -30.00   3.00   6.69
 39.0000    8.0000 -30.00  -3.00   6.31
 39.5000    8.0000 -30.00   3.00   6.69
 40.0000    8.0000 -30.00  -3.00   6.31
 40.5000    8.0000 -30.00   3.00   6.69
 41.0000    8.0000 -30.00  -3.00   6.31
 41.5000    8.0000 -30.00   3.00   6.69
 42.0000    8.0000 -30.00  -3.00   6.31
 42.5000    8.0000 -30.00   3.00   6.69
 43.0000    8.0000 -30.00  -3.00   6.31
 43.5000    8.0000 -30.00   3.00   6.69
 44.0000    8.0000 -30.00  -3.00   6.31
 44.5000    8.0000 -30.00   3.00   6.69
 45.0000    8.0000 -30.00  -3.00   6.31
 45.5000    8.0000 -30.00   3.00   6.69
 46.0000    8.0000 -30.00  -3.00   6.31
 46.5000    8.0000 -30.00   3.00   6.69
 47.0000    8.0000 -30.00  -3.00   6.31
 38.0000    7.5000 -30.00   3.00   6.69
 38.5000    7.5000 -30.00  -3.00   6.31
 39.0000    7.5000 -30.00   3.00   6.69
 39.5000    7.5000 -30.00  -3.00   6.31
 40.0000    7.5000 -30.00   3.00   6.69
 40.5000    7.5000 -30.00  -3.00   6.31
 41.0000    7.5000 -30.00   3.00   6.69
 41.5000    7.5000 -30.00  -3.00   6.31
 42.0000    7.5000 -30.00   3.00   6.69
 42.5000    7.5000 -30.00  -3.00   6.31
 43.0000    7.5000 -30.00   3.00   6.69
 43.5000    7.5000 -30.00  -3.00   6.31
 44.0000    7.5000 -30.00   3.00   6.69
 44.5000    7.5000 -30.00  -3.00   6.31
 45.0000    7.5000 -30.00   3.00   6.69
 45.5000    7.5000 -30.00  -3.00   6.31
 46.0000    7.5000 -30.00   3.00   6.69
 46.5000    7.5000 -30.00  -3.00   6.31
 47.0000    7.5000 -30.00   3.00   6.69
 38.0000    7.0000 -30.00  -3.00   6.31
 38.5000    7.0000 -30.00   3.00   6.69
 39.0000    7.0000 -30.00  -3.00   6.31
 39.5000    7.0000 -30.00   3.00   6.69
 40.0000    7.0000 -30.00  -3.00   6.31
 40.5000    7.0000 -30.00   3.00   6.69
 41.0000    7.0000 -30.00  -3.00   6.31
 41.5000    7.0000 -30.00   3.00   6.69
 42.0000    7.0000 -30.00  -3.00   6.31
 42.5000    7.0000 -30.00   3.00   6.69
 43.0000    7.0000 -30.00  -3.00   6.31
 43.5000    7.0000 -30.00   3.00   6.69
 44.0000    7.0000 -30.00  -3.00   6.31
 44.5000    7.0000 -30.00   3.00   6.69
 45.0000    7.0000 -30.00  -3.00   6.31
 45.5000    7.0000 -30.00   3.00   6.69
 46.0000    7.0000 -30.00  -3.00   6.31
 46.5000    7.0000 -30.00   3.00   6.69
 47.0000    7.0000 -30.00  -3.00   6.31
 38.0000   17.0000 -35.00   3.00   8.28
 38.5000   17.0000 -35.00  -3.00   7.80
 39.0000   17.0000 -35.00   3.00   8.28
 39.5000   17.0000 -35.00  -3.00   7.80
 40.0000   17.0000 -35.00   3.00   8.28
 40.5000   17.0000 -35.00  -3.00   7.80
 41.0000   17.0000 -35.00   3.00   8.28
 41.5000   17.0000 -35.00  -3.00   7.80
 42.0000   17.0000 -35.00   3.00   8.28
 42.5000   17.0000 -35.00  -3.00   7.80
 43.0000   17.0000 -35.00   3.00   8.28
 43.5000   17.0000 -35.00  -3.00   7.80
 44.0000   17.0000 -35.00   3.00   8.28
 44.5000   17.0000 -35.00  -3.00   7.80
 45.0000   17.0000 -35.00   3.00   8.28
 45.5000   17.0000 -35.00  -3.00   7.80
 46.0000   17.0000 -35.00   3.00   8.28
 46.5000   17.0000 -35.00  -3.00   7.80
 47.0000   17.0000 -35.00   3.00   8.28
 38.0000   16.5000 -35.00  -3.00   7.80
 38.5000   16.5000 -35.00   3.00   8.28
 39.0000   16.5000 -35.00  -3.00   7.80
 39.5000   16.5000 -35.00   3.00   8.28
 40.0000   16.5000 -35.00  -3.00   7.80
 40.5000   16.5000 -35.00   3.00   8.28
 41.0000   16.5000 -35.00  -3.00   7.80
 41.5000   16.5000 -35.00   3.00   8.28
 42.0000   16.5000 -35.00  -3.00   7.80
 42.5000   16.5000 -35.00   3.00   8.28
 43.0000   16.5000 -35.00  -3.00   7.80
 43.5000   16.5000 -35.00   3.00   8.28
 44.0000   16.5000 -35.00  -3.00   7.80
 44.5000   16.5000 -35.00   3.00   8.28
 45.0000   16.5000 -35.00  -3.00   7.80
 45.5000   16.5000 -35.00   3.00   8.28
 46.0000   16.5000 -35.00  -3.00   7.80
 46.5000   16.5000 -35.00   3.00   8.28
 47.0000   16.5000 -35.00  -3.00   7.80
 38.0000   16.0000 -35.00   3.00   8.28
 38.5000   16.0000 -35.00  -3.00   7.80
 39.0000   16.0000 -35.00   3.00   8.28
 39.5000   16.0000 -35.00  -3.00   7.80
 40.0000   16.0000 -35.00   3.00   8.28
 40.5000   16.0000 -35.00  -3.00   7.80
 41.0000   16.0000 -35.00   3.00   8.28
 41.5000   16.0000 -35.00  -3.00   7.80
 42.0000   16.0000 -35.00   3.00   8.28
 42.5000   16.0000 -35.00  -3.00   7.80
 43.0000   16.0000 -35.00   3.00   8.28
 43.5000   16.0000 -35.00  -3.00   7.80
 44.0000   16.0000 -35.00   3.00   8.28
 44.5000   16.0000 -35.00  -3.00   7.80
 45.0000   16.0000 -35.00   3.00   8.28
 45.5000   16.0000 -35.00  -3.00   7.80
 46.0000   16.0000 -35.00   3.00   8.28
 46.5000   16.0000 -35.00  -3.00   7.80
